# Particle id
# Time in code units
# x in code units
# y in code units
# z in code units
# vx in code units
# vy in code units
# vz in code units
#id   t              x              y              z              vx             vy             vz          
0     0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     0.000000e+00   8.775826e-01   4.794255e-01   0.000000e+00  -3.012320e+00   5.514014e+00   0.000000e+00
0     9.985257e-02   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     9.985257e-02   4.290169e-01   9.032965e-01   0.000000e+00  -5.675579e+00   2.695593e+00   0.000000e+00
0     1.996333e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.996333e-01  -1.825078e-01   9.832044e-01   0.000000e+00  -6.177656e+00  -1.146730e+00   0.000000e+00
0     2.994142e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.994142e-01  -7.246173e-01   6.891515e-01   0.000000e+00  -4.330067e+00  -4.552904e+00   0.000000e+00
0     3.998361e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     3.998361e-01  -9.916461e-01   1.289881e-01   0.000000e+00  -8.104560e-01  -6.230696e+00   0.000000e+00
0     4.996105e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     4.996105e-01  -8.787532e-01  -4.772765e-01   0.000000e+00   2.998816e+00  -5.521369e+00   0.000000e+00
0     5.993815e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     5.993815e-01  -4.316883e-01  -9.020228e-01   0.000000e+00   5.667577e+00  -2.712378e+00   0.000000e+00
0     6.997936e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     6.997936e-01   1.834983e-01  -9.830200e-01   0.000000e+00   6.176497e+00   1.152954e+00   0.000000e+00
0     7.995596e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     7.995596e-01   7.252464e-01  -6.884894e-01   0.000000e+00   4.325907e+00   4.556858e+00   0.000000e+00
0     8.999675e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     8.999675e-01   9.917523e-01  -1.281689e-01   0.000000e+00   8.053092e-01   6.231364e+00   0.000000e+00
0     9.997304e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     9.997304e-01   8.783935e-01   4.779382e-01   0.000000e+00  -3.002974e+00   5.519109e+00   0.000000e+00
0     1.099492e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.099492e+00   4.310618e-01   9.023224e-01   0.000000e+00  -5.669459e+00   2.708441e+00   0.000000e+00
0     1.199896e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.199896e+00  -1.841334e-01   9.829013e-01   0.000000e+00  -6.175751e+00  -1.156944e+00   0.000000e+00
0     1.299656e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.299656e+00  -7.256652e-01   6.880480e-01   0.000000e+00  -4.323133e+00  -4.559489e+00   0.000000e+00
0     1.399416e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.399416e+00  -9.913021e-01   1.316061e-01   0.000000e+00  -8.269058e-01  -6.228535e+00   0.000000e+00
0     1.499818e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.499818e+00  -8.781295e-01  -4.784231e-01   0.000000e+00   3.006021e+00  -5.517450e+00   0.000000e+00
0     1.599577e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.599577e+00  -4.305825e-01  -9.025512e-01   0.000000e+00   5.670896e+00  -2.705430e+00   0.000000e+00
0     1.699978e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.699978e+00   1.846379e-01  -9.828066e-01   0.000000e+00   6.175156e+00   1.160114e+00   0.000000e+00
0     1.799736e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.799736e+00   7.260080e-01  -6.876862e-01   0.000000e+00   4.320860e+00   4.561643e+00   0.000000e+00
0     1.899493e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.899493e+00   9.913659e-01  -1.311245e-01   0.000000e+00   8.238798e-01   6.228936e+00   0.000000e+00
0     1.999894e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     1.999894e+00   8.779020e-01   4.788403e-01   0.000000e+00  -3.008642e+00   5.516021e+00   0.000000e+00
0     2.099651e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.099651e+00   4.301614e-01   9.027520e-01   0.000000e+00  -5.672158e+00   2.702784e+00   0.000000e+00
0     2.199408e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.199408e+00  -1.811139e-01   9.834621e-01   0.000000e+00  -6.179275e+00  -1.137972e+00   0.000000e+00
0     2.299808e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.299808e+00  -7.263198e-01   6.873569e-01   0.000000e+00  -4.318791e+00  -4.563602e+00   0.000000e+00
0     2.399565e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.399565e+00  -9.914246e-01   1.306797e-01   0.000000e+00  -8.210847e-01  -6.229305e+00   0.000000e+00
0     2.499965e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.499965e+00  -8.776890e-01  -4.792307e-01   0.000000e+00   3.011095e+00  -5.514683e+00   0.000000e+00
0     2.599721e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.599721e+00  -4.297629e-01  -9.029418e-01   0.000000e+00   5.673351e+00  -2.700280e+00   0.000000e+00
0     2.699478e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.699478e+00   1.815454e-01  -9.833826e-01   0.000000e+00   6.178775e+00   1.140684e+00   0.000000e+00
0     2.799877e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.799877e+00   7.266198e-01  -6.870397e-01   0.000000e+00   4.316798e+00   4.565487e+00   0.000000e+00
0     2.899634e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.899634e+00   9.914814e-01  -1.302487e-01   0.000000e+00   8.183765e-01   6.229661e+00   0.000000e+00
0     2.999390e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     2.999390e+00   8.794136e-01   4.760586e-01   0.000000e+00  -2.991164e+00   5.525518e+00   0.000000e+00
0     3.099790e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     3.099790e+00   4.293727e-01   9.031274e-01   0.000000e+00  -5.674517e+00   2.697829e+00   0.000000e+00
0     3.199546e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     3.199546e+00  -1.819692e-01   9.833042e-01   0.000000e+00  -6.178283e+00  -1.143346e+00   0.000000e+00
0     3.299946e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1     3.299946e+00  -7.269153e-01   6.867271e-01   0.000000e+00  -4.314834e+00  -4.567343e+00   0.000000e+00
0     3.399702e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
